source_file,source_layer,include,tier,priority_order,selection_reason
planning_local_plan_data_32.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Nine_Elms_Vauxhall_Opportunity_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Other_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Other_Large_Protected_Open_Spaces,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Protected_Core_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Protected_Secondary_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Putney_Embankment_Policy_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Safeguarded_Wharves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Site_Specific_Allocations,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Sites_of_Special_Scientific_Interest,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_32.gpkg,Special_Areas_of_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_32.gpkg,Thames_Tideway_Tunnel_Safeguarded_Planning_Zones,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_33.gpkg,Areas_of_Nature_Deficiency,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_33.gpkg,Areas_of_Open_Space_Deficiency,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_33.gpkg,Central_Activities_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_33.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_33.gpkg,Housing_Renewal_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_33.gpkg,Monument_Saturation_Zone,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_33.gpkg,North_West_Economic_Development_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_33.gpkg,Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_33.gpkg,Strategic_Cultural_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_33.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_33.gpkg,World_Heritage_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Crossrail_Safeguarding_Line,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_34.gpkg,Employment_Clusters,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Local_Open_Spaces,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Safeguarded_Rail_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_34.gpkg,Strategic_Cycle_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_34.gpkg,Strategic_Walking_Routes,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_35.gpkg,Article_4_Directions_2017__Storage_and_distribution_uses_to_residential_,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Article_4_Directions_2022__Commercial__business_and_service_to_residential_,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Existing_Enhanced_Routes,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_35.gpkg,HS2_Extended_Homeowner_Protection_Zones_2016,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_35.gpkg,HS2_Safeguarding_2016,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Heritage_Listings,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,National_Floodzone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,National_Floodzone_3,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Neighbourhood_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_35.gpkg,Safeguarded_Gypsy___Traveller_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,T_200_Year_Flood_Risk___0_1,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,T_200_Year_Flood_Risk___0_3,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_35.gpkg,Waste_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
